2	0.333333333333	0.0404999594189
2	0.333333333333	0.0404999594189
2	0.333333333333	0.0404999594189
2	0.333333333333	0.0404999594189
2	0.333333333333	0.0404999594189
2	0.333333333333	0.0404999594189
2	0.333333333333	0.0404999594189
2	0.333333333333	0.0404999594189
2	0.333333333333	0.0404999594189
2	0.333333333333	0.0404999594189
5	0.481481481481	0.0561439818197
8	0.481481481481	0.0561439818197
7	0.481481481481	0.0561439818197
6	0.481481481481	0.0561439818197
7	0.555555555556	0.0554541027514
4	0.481481481481	0.0561439818197
9	0.481481481481	0.0561439818197
5	0.481481481481	0.0561439818197
7	0.481481481481	0.0561439818197
8	0.481481481481	0.0561439818197
10	0.481481481481	0.0561439818197
8	0.481481481481	0.0561439818197
8	0.555555555556	0.0554541027514
8	0.481481481481	0.0561439818197
9	0.481481481481	0.0561439818197
7	0.481481481481	0.0561439818197
6	0.481481481481	0.0561439818197
10	0.481481481481	0.0561439818197
10	0.481481481481	0.0561439818197
6	0.481481481481	0.0561439818197
12	0.555555555556	0.0554541027514
11	0.888888888889	-0.10400941482
7	0.555555555556	0.0554541027514
8	0.555555555556	0.0554541027514
6	0.481481481481	0.0561439818197
10	0.481481481481	0.0561439818197
8	0.481481481481	0.0561439818197
10	0.481481481481	0.0561439818197
11	0.481481481481	0.0561439818197
14	0.925925925926	-0.106850093337
